期号,前区1,前区2,前区3,前区4,前区5,后区1,后区2,奖池奖金(元),一等奖-注数,一等奖-奖金(元),二等奖-注数,二等奖-奖金(元),总投注额(元),开奖日期
14073,4.0,5.0,7.0,13.0,35.0,5.0,6.0,"729,295,547",3.0,"9,270,829",121.0,"54,235","179,054,580",2014/6/25
14072,17.0,19.0,22.0,24.0,30.0,2.0,9.0,"727,466,021",1.0,"10,000,000",27.0,"331,930","168,821,103",2014/6/23
14071,4.0,14.0,15.0,22.0,23.0,1.0,7.0,"696,804,568",1.0,"10,000,000",43.0,"221,374","185,954,083",2014/6/21
14070,1.0,2.0,7.0,10.0,32.0,4.0,12.0,"669,821,040",2.0,"10,000,000",57.0,"119,758","167,714,687",2014/6/18
14069,16.0,22.0,27.0,29.0,31.0,2.0,9.0,"658,384,418",2.0,"10,000,000",26.0,"228,365","165,688,178",2014/6/16
14068,5.0,15.0,24.0,29.0,35.0,5.0,6.0,"648,506,595",3.0,"10,000,000",91.0,"79,136","183,812,242",2014/6/14
14067,3.0,18.0,23.0,24.0,31.0,3.0,7.0,"642,565,242",1.0,"10,000,000",27.0,"341,706","169,829,052",2014/6/11
14066,8.0,14.0,16.0,20.0,31.0,3.0,11.0,"609,851,883",2.0,"10,000,000",34.0,"199,482","171,159,701",2014/6/9
14065,7.0,12.0,19.0,31.0,33.0,7.0,12.0,"593,113,888",5.0,"7,371,542",54.0,"129,775","189,856,995",2014/6/7
14064,8.0,15.0,33.0,34.0,35.0,1.0,8.0,"605,400,258",3.0,"9,481,293",168.0,"36,266","175,438,349",2014/6/4
14063,11.0,17.0,21.0,23.0,34.0,3.0,4.0,"603,289,864",1.0,"10,000,000",28.0,"279,350","149,422,759",2014/6/2
14062,4.0,7.0,17.0,24.0,25.0,2.0,4.0,"576,508,734",0.0,0,48.0,"197,762","171,910,477",2014/5/31
14061,4.0,11.0,17.0,20.0,29.0,6.0,10.0,"530,528,894",1.0,"10,000,000",48.0,"127,498","157,379,650",2014/5/28
14060,12.0,22.0,29.0,30.0,34.0,5.0,11.0,"508,335,617",2.0,"10,000,000",50.0,"140,672","155,476,267",2014/5/26
14059,7.0,15.0,17.0,25.0,29.0,4.0,11.0,"499,050,363",6.0,"7,141,398",89.0,"71,247","172,487,834",2014/5/24
14058,9.0,15.0,22.0,24.0,26.0,2.0,7.0,"514,062,616",3.0,"9,033,010",63.0,"106,443","156,588,831",2014/5/21
14057,8.0,10.0,20.0,27.0,33.0,1.0,9.0,"513,584,094",4.0,"8,164,774",40.0,"160,094","158,049,101",2014/5/19
14056,12.0,18.0,28.0,29.0,35.0,7.0,8.0,"518,055,775",1.0,"10,000,000",61.0,"97,524","170,156,653",2014/5/17
14055,4.0,23.0,26.0,27.0,35.0,10.0,11.0,"497,660,787",1.0,"10,000,000",75.0,"75,399","151,250,601",2014/5/14
14054,2.0,3.0,20.0,25.0,34.0,1.0,12.0,"479,762,955",2.0,"10,000,000",72.0,"126,347","150,534,284",2014/5/12
14053,2.0,11.0,17.0,27.0,30.0,3.0,4.0,"465,963,587",2.0,"10,000,000",56.0,"138,015","163,362,645",2014/5/10
14052,14.0,19.0,21.0,24.0,30.0,2.0,7.0,"448,239,242",1.0,"10,000,000",25.0,"244,998","148,553,518",2014/5/7
14051,1.0,7.0,11.0,29.0,30.0,3.0,11.0,"426,593,556",6.0,"6,187,200",62.0,"78,927","141,385,481",2014/5/5
14050,10.0,18.0,27.0,28.0,35.0,1.0,6.0,"449,771,795",1.0,"10,000,000",24.0,"302,800","143,454,855",2014/5/3
14049,3.0,15.0,17.0,22.0,31.0,3.0,5.0,"427,750,617",1.0,"10,000,000",34.0,"187,598","129,357,113",2014/4/30
14048,1.0,2.0,5.0,15.0,35.0,1.0,11.0,"410,032,886",2.0,"9,734,953",24.0,"297,364","132,476,146",2014/4/28
14047,6.0,17.0,18.0,30.0,34.0,6.0,12.0,"404,566,567",1.0,"10,000,000",54.0,"149,381","139,568,509",2014/4/26
14046,3.0,15.0,18.0,21.0,26.0,1.0,6.0,"387,964,150",1.0,"10,000,000",22.0,"310,052","127,230,354",2014/4/23
14045,6.0,10.0,12.0,16.0,30.0,2.0,11.0,"376,989,546",1.0,"10,000,000",33.0,"194,585","124,470,129",2014/4/21
14044,22.0,23.0,25.0,27.0,35.0,3.0,11.0,"358,093,528",2.0,"10,000,000",45.0,"164,774","136,866,302",2014/4/19
14043,1.0,11.0,23.0,29.0,30.0,1.0,12.0,"347,321,907",0.0,0,57.0,"100,530","126,802,014",2014/4/16
14042,16.0,21.0,25.0,27.0,35.0,6.0,11.0,"319,726,297",4.0,"7,374,876",33.0,"181,982","126,547,122",2014/4/14
14041,5.0,7.0,11.0,15.0,18.0,5.0,12.0,"325,477,040",2.0,"9,657,920",37.0,"185,177","139,292,056",2014/4/12
14040,12.0,15.0,21.0,30.0,33.0,2.0,8.0,"320,311,147",2.0,"9,249,673",29.0,"230,190","127,871,621",2014/4/9
14039,2.0,5.0,11.0,15.0,20.0,8.0,11.0,"316,737,418",0.0,0,32.0,"177,295","122,285,750",2014/4/7
14038,7.0,8.0,12.0,20.0,32.0,3.0,5.0,"290,675,013",3.0,"7,558,526",46.0,"105,870","130,841,888",2014/4/5
14037,3.0,4.0,8.0,19.0,34.0,2.0,4.0,"294,858,966",2.0,"8,784,473",45.0,"128,622","124,476,686",2014/4/2
14036,1.0,2.0,12.0,17.0,29.0,3.0,8.0,"293,099,517",3.0,"8,790,665",33.0,"177,965","124,665,987",2014/3/31
14035,9.0,12.0,14.0,28.0,29.0,3.0,10.0,"291,041,522",3.0,"7,777,938",71.0,"87,265","138,292,718",2014/3/29
14034,3.0,11.0,14.0,27.0,32.0,5.0,7.0,"294,040,655",6.0,"6,124,320",143.0,"23,326","126,684,339",2014/3/26
14033,1.0,7.0,8.0,28.0,29.0,4.0,8.0,"313,921,770",2.0,"8,601,186",121.0,"30,583","126,213,215",2014/3/24
14032,2.0,5.0,6.0,9.0,31.0,2.0,9.0,"313,118,209",1.0,"10,000,000",41.0,"141,051","139,487,493",2014/3/22
14031,6.0,15.0,27.0,32.0,33.0,3.0,4.0,"298,257,838",2.0,"7,755,906",151.0,"20,925","124,711,221",2014/3/19
14030,3.0,14.0,18.0,29.0,35.0,11.0,12.0,"299,990,119",3.0,"7,931,261",20.0,"356,849","128,331,774",2014/3/17
14029,3.0,21.0,22.0,23.0,35.0,5.0,9.0,"302,523,173",6.0,"6,258,224",87.0,"51,836","143,829,382",2014/3/15
14028,3.0,10.0,20.0,25.0,30.0,10.0,12.0,"323,066,741",1.0,"10,000,000",38.0,"156,895","129,511,240",2014/3/12
14027,9.0,10.0,24.0,28.0,29.0,10.0,12.0,"313,884,979",3.0,"7,411,068",49.0,"89,630","129,519,796",2014/3/10
14026,5.0,10.0,12.0,15.0,26.0,4.0,8.0,"318,035,173",0.0,0,91.0,"63,618","139,988,871",2014/3/8
14025,19.0,20.0,27.0,32.0,34.0,6.0,8.0,"292,317,488",3.0,"7,282,407",49.0,"97,469","128,550,281",2014/3/5
14024,7.0,11.0,15.0,31.0,32.0,6.0,11.0,"297,992,483",4.0,"7,145,411",32.0,"178,784","129,953,991",2014/3/3
14023,4.0,13.0,15.0,29.0,33.0,5.0,9.0,"306,189,144",4.0,"5,835,860",105.0,"25,417","141,829,576",2014/3/1
14022,3.0,6.0,10.0,16.0,25.0,10.0,11.0,"325,669,431",1.0,"10,000,000",29.0,"209,938","130,079,120",2014/2/26
14021,6.0,10.0,17.0,23.0,24.0,3.0,9.0,"309,059,701",4.0,"6,564,613",39.0,"108,915","128,569,953",2014/2/24
14020,1.0,14.0,17.0,30.0,35.0,6.0,7.0,"322,855,712",2.0,"10,000,000",37.0,"161,466","142,178,440",2014/2/22
14019,7.0,12.0,22.0,29.0,32.0,11.0,12.0,"316,455,971",2.0,"7,976,663",70.0,"62,013","127,761,746",2014/2/19
14018,8.0,9.0,12.0,28.0,34.0,2.0,12.0,"317,846,981",0.0,0,41.0,"126,284","121,704,224",2014/2/17
14017,5.0,10.0,11.0,23.0,34.0,1.0,10.0,"295,873,500",5.0,"6,712,143",31.0,"206,428","136,657,269",2014/2/15
14016,4.0,6.0,13.0,24.0,34.0,4.0,9.0,"312,409,622",8.0,"6,326,869",21.0,"302,420","123,079,546",2014/2/12
14015,4.0,6.0,18.0,20.0,30.0,5.0,7.0,"336,487,176",1.0,"10,000,000",40.0,"130,654","118,668,684",2014/2/10
14014,1.0,9.0,11.0,27.0,29.0,3.0,11.0,"325,125,162",2.0,"8,694,497",42.0,"102,624","130,439,909",2014/2/8
14013,10.0,11.0,13.0,22.0,28.0,4.0,12.0,"324,041,671",1.0,"10,000,000",91.0,"61,637","137,312,298",2014/1/29
14012,9.0,20.0,21.0,23.0,29.0,5.0,7.0,"308,985,857",1.0,"9,827,845",64.0,"74,203","126,548,654",2014/1/27
14011,4.0,6.0,14.0,24.0,35.0,7.0,12.0,"305,399,026",1.0,"10,000,000",26.0,"273,756","138,131,180",2014/1/25
14010,5.0,10.0,20.0,26.0,27.0,1.0,3.0,"289,164,215",2.0,"10,000,000",42.0,"167,815","126,731,854",2014/1/22
14009,10.0,18.0,25.0,29.0,33.0,7.0,8.0,"277,824,746",2.0,"7,224,139",125.0,"26,297","123,676,782",2014/1/20
14008,11.0,13.0,20.0,28.0,35.0,1.0,5.0,"282,150,599",1.0,"10,000,000",29.0,"242,212","137,668,320",2014/1/18
14007,8.0,11.0,14.0,21.0,32.0,3.0,11.0,"263,085,157",5.0,"6,378,533",99.0,"47,129","123,439,275",2014/1/15
14006,1.0,4.0,7.0,16.0,35.0,6.0,8.0,"279,505,469",0.0,0,29.0,"186,411","119,059,472",2014/1/13
14005,15.0,17.0,18.0,29.0,33.0,4.0,8.0,"251,264,064",4.0,"6,981,095",38.0,"125,187","132,360,353",2014/1/11
14004,7.0,10.0,19.0,27.0,28.0,9.0,12.0,"259,377,488",2.0,"7,468,802",60.0,"65,432","121,043,337",2014/1/8
14003,7.0,11.0,13.0,21.0,33.0,5.0,6.0,"262,749,156",2.0,"7,696,913",41.0,"110,773","121,231,014",2014/1/6
14002,1.0,12.0,21.0,24.0,29.0,1.0,7.0,"265,231,194",1.0,"10,000,000",49.0,"126,117","134,448,795",2014/1/4
14001,5.0,13.0,20.0,23.0,29.0,8.0,11.0,"245,814,203",1.0,"10,000,000",51.0,"92,763","120,984,608",2014/1/1
13153,4.0,5.0,16.0,17.0,30.0,3.0,9.0,"235,568,607",0.0,0,35.0,"180,278","120,218,297",2013/12/30
13152,9.0,12.0,14.0,18.0,19.0,3.0,9.0,"208,662,004",5.0,"7,025,670",26.0,"232,835","129,948,961",2013/12/28
13151,2.0,13.0,21.0,27.0,30.0,3.0,4.0,"218,469,468",0.0,0,33.0,"144,273","115,202,750",2013/12/25
13150,6.0,7.0,14.0,18.0,22.0,8.0,11.0,"195,421,794",1.0,"10,000,000",19.0,"282,164","110,252,541",2013/12/23
13149,6.0,7.0,8.0,9.0,13.0,5.0,7.0,"180,873,480",2.0,"9,420,969",37.0,"143,073","121,299,463",2013/12/21
13148,2.0,5.0,9.0,29.0,32.0,3.0,7.0,"177,610,569",1.0,"10,000,000",26.0,"132,788","110,251,832",2013/12/18
13147,3.0,9.0,22.0,24.0,25.0,5.0,9.0,"171,377,233",2.0,"9,377,504",23.0,"214,583","106,840,083",2013/12/16
13146,6.0,7.0,15.0,25.0,31.0,1.0,9.0,"168,244,721",1.0,"10,000,000",48.0,"117,365","120,844,765",2013/12/14
13145,2.0,13.0,15.0,18.0,20.0,2.0,11.0,"153,157,780",0.0,0,29.0,"217,052","110,223,270",2013/12/11
13144,3.0,20.0,21.0,23.0,35.0,2.0,8.0,"128,088,241",1.0,"10,000,000",14.0,"437,197","110,147,338",2013/12/9
13143,3.0,8.0,14.0,21.0,31.0,6.0,8.0,"118,184,260",2.0,"9,012,573",41.0,"139,102","121,306,535",2013/12/7
13142,6.0,11.0,25.0,28.0,29.0,4.0,12.0,"115,535,221",1.0,"9,930,590",50.0,"82,434","111,067,962",2013/12/4
13141,5.0,15.0,18.0,25.0,31.0,8.0,10.0,"111,701,804",0.0,0,44.0,"115,776","107,596,104",2013/12/2
13140,1.0,12.0,17.0,26.0,28.0,1.0,6.0,"91,556,766",4.0,"5,000,000",49.0,"141,727","116,980,853",2013/11/30
13139,5.0,6.0,18.0,20.0,31.0,6.0,7.0,"82,963,265",3.0,"5,000,000",33.0,"163,536","108,440,465",2013/11/27
13138,3.0,8.0,13.0,17.0,24.0,7.0,9.0,"81,149,879",14.0,"5,091,780",303.0,"12,000","109,150,434",2013/11/25
13137,4.0,12.0,32.0,33.0,34.0,6.0,8.0,"152,139,878",2.0,"7,657,598",79.0,"35,223","122,455,002",2013/11/23
13136,5.0,11.0,15.0,25.0,28.0,5.0,11.0,"154,167,079",4.0,"6,096,792",53.0,"56,919","111,309,765",2013/11/20
13135,4.0,13.0,19.0,25.0,26.0,7.0,12.0,"171,612,098",0.0,0,32.0,"148,280","107,973,516",2013/11/18
13134,2.0,13.0,19.0,23.0,32.0,2.0,9.0,"148,480,349",0.0,0,38.0,"163,558","117,471,260",2013/11/16
13133,2.0,8.0,10.0,16.0,17.0,9.0,12.0,"122,965,280",1.0,"10,000,000",17.0,"363,869","109,127,259",2013/11/13
13132,23.0,26.0,28.0,31.0,34.0,2.0,10.0,"105,675,073",4.0,"6,470,096",57.0,"60,497","106,761,393",2013/11/11
13131,12.0,15.0,29.0,30.0,31.0,4.0,12.0,"116,854,488",0.0,0,54.0,"96,982","117,449,499",2013/11/9
13130,8.0,9.0,15.0,19.0,30.0,6.0,9.0,"95,469,948",3.0,"6,876,234",51.0,"75,049","109,732,548",2013/11/6
13129,11.0,23.0,29.0,30.0,33.0,1.0,4.0,"103,338,276",3.0,"6,770,618",56.0,"76,983","108,505,512",2013/11/4
13128,11.0,13.0,27.0,33.0,35.0,1.0,2.0,"113,183,371",10.0,"5,214,305",150.0,"12,000","120,450,087",2013/11/2
13127,3.0,14.0,16.0,19.0,32.0,5.0,10.0,"165,583,037",3.0,"6,988,364",42.0,"103,291","110,020,727",2013/10/30
13126,9.0,10.0,15.0,18.0,30.0,3.0,6.0,"172,845,865",3.0,"7,164,717",39.0,"92,509","109,378,334",2013/10/28
13125,4.0,8.0,14.0,23.0,28.0,4.0,8.0,"178,104,632",6.0,"5,787,443",64.0,"57,509","119,978,991",2013/10/26
13124,5.0,7.0,18.0,21.0,32.0,10.0,11.0,"207,891,533",1.0,"10,000,000",43.0,"81,806","110,782,997",2013/10/23
13123,2.0,9.0,10.0,33.0,34.0,5.0,12.0,"201,386,997",0.0,0,28.0,"129,263","106,562,135",2013/10/21
13122,15.0,17.0,20.0,24.0,35.0,4.0,12.0,"183,742,526",1.0,"10,000,000",19.0,"312,585","114,607,447",2013/10/19
13121,3.0,18.0,19.0,20.0,24.0,3.0,12.0,"167,954,219",2.0,"8,513,182",26.0,"209,983","107,502,799",2013/10/16
13120,6.0,14.0,15.0,22.0,26.0,3.0,11.0,"167,252,806",0.0,0,13.0,"413,988","103,379,902",2013/10/14
13119,1.0,2.0,16.0,23.0,35.0,1.0,11.0,"144,276,439",1.0,"10,000,000",32.0,"199,228","114,833,494",2013/10/12
13118,4.0,6.0,11.0,20.0,31.0,1.0,5.0,"124,989,788",1.0,"10,000,000",30.0,"168,855","102,403,342",2013/10/9
13117,5.0,16.0,23.0,25.0,33.0,7.0,12.0,"112,954,194",1.0,"5,000,000",22.0,"198,669","94,444,889",2013/10/7
13116,13.0,22.0,23.0,30.0,33.0,9.0,11.0,"97,540,922",1.0,"5,000,000",45.0,"97,922","106,157,155",2013/10/5
13115,5.0,16.0,29.0,32.0,34.0,4.0,11.0,"87,253,881",9.0,"5,000,000",166.0,"12,000","90,887,232",2013/10/2
13114,6.0,17.0,21.0,23.0,33.0,1.0,9.0,"135,253,881",6.0,"6,173,985",511.0,"12,000","101,049,414",2013/9/30
13113,19.0,21.0,23.0,28.0,30.0,8.0,12.0,"154,688,007",4.0,"6,675,534",161.0,"24,961","114,354,307",2013/9/28
13112,2.0,10.0,20.0,22.0,29.0,5.0,12.0,"164,634,801",1.0,"10,000,000",25.0,"218,418","102,958,306",2013/9/25
13111,7.0,12.0,13.0,20.0,27.0,1.0,3.0,"151,209,447",1.0,"9,239,212",81.0,"47,398","102,613,684",2013/9/23
13110,7.0,16.0,18.0,32.0,33.0,2.0,7.0,"149,035,335",2.0,"9,388,735",28.0,"175,199","110,067,240",2013/9/21
13109,13.0,20.0,26.0,29.0,32.0,2.0,6.0,"145,869,127",1.0,"10,000,000",24.0,"218,948","99,337,442",2013/9/18
13108,5.0,10.0,13.0,15.0,18.0,2.0,11.0,"134,193,271",0.0,0,22.0,"272,836","98,043,296",2013/9/16
13107,7.0,13.0,14.0,18.0,25.0,5.0,12.0,"111,070,403",0.0,0,26.0,"204,245","103,336,022",2013/9/14
13106,6.0,7.0,12.0,13.0,27.0,3.0,12.0,"88,399,110",1.0,"5,000,000",40.0,"121,097","96,682,691",2013/9/11
13105,7.0,13.0,27.0,30.0,34.0,1.0,12.0,"73,054,761",1.0,"5,000,000",33.0,"112,342","95,015,234",2013/9/9
13104,2.0,5.0,11.0,27.0,29.0,1.0,11.0,"61,624,635",0.0,0,29.0,"197,797","103,746,815",2013/9/7
13103,5.0,8.0,13.0,16.0,31.0,3.0,9.0,"37,443,844",3.0,"5,000,000",59.0,"63,673","94,510,010",2013/9/4
13102,6.0,12.0,15.0,19.0,26.0,2.0,11.0,"36,350,423",0.0,0,21.0,"223,330","90,509,576",2013/9/2
13101,4.0,9.0,13.0,15.0,32.0,2.0,9.0,"14,743,158",2.0,"5,000,000",22.0,"251,803","99,608,666",2013/8/31
13100,9.0,12.0,24.0,26.0,30.0,5.0,9.0,"6,402,825",3.0,"5,000,000",39.0,"96,355","91,302,467",2013/8/28
13099,4.0,11.0,28.0,30.0,33.0,5.0,12.0,"12,009,973",4.0,"5,000,000",73.0,"12,000","90,552,001",2013/8/26
13098,2.0,6.0,16.0,29.0,34.0,10.0,11.0,"35,352,220",2.0,"5,000,000",52.0,"72,072","96,508,845",2013/8/24
13097,7.0,8.0,13.0,17.0,32.0,3.0,8.0,"28,216,869",1.0,"5,000,000",16.0,"265,204","87,209,004",2013/8/21
13096,17.0,19.0,20.0,22.0,26.0,6.0,8.0,"19,111,160",0.0,0,24.0,"182,404","82,602,563",2013/8/19
13095,3.0,17.0,28.0,30.0,33.0,1.0,10.0,"642,661",3.0,"5,000,000",24.0,"141,883","85,079,922",2013/8/17
13094,3.0,28.0,33.0,34.0,35.0,6.0,9.0,0,10.0,"24,000",271.0,"12,000","89,359,971",2013/8/14
13093,1.0,5.0,17.0,18.0,26.0,5.0,7.0,0,6.0,"1,211,256",59.0,"36,407","91,058,614",2013/8/12
13092,7.0,10.0,21.0,27.0,33.0,3.0,9.0,0,4.0,"2,958,913",64.0,"45,478","100,655,848",2013/8/10
13091,4.0,9.0,28.0,34.0,35.0,2.0,8.0,0,7.0,"723,495",130.0,"12,000","94,094,638",2013/8/7
13090,2.0,26.0,30.0,31.0,33.0,11.0,12.0,"5,263,955",2.0,"5,000,000",39.0,"74,580","93,663,331",2013/8/5
13089,6.0,7.0,23.0,24.0,29.0,4.0,11.0,"2,846,241",3.0,"5,000,000",39.0,"103,008","103,107,680",2013/8/3
13088,3.0,5.0,8.0,33.0,35.0,1.0,3.0,0,37.0,"1,150,769",197.0,"12,000","101,099,585",2013/7/31
13087,9.0,12.0,22.0,32.0,34.0,2.0,4.0,"42,617,129",1.0,"5,000,000",23.0,"212,239","102,329,273",2013/7/29
13086,9.0,16.0,26.0,29.0,31.0,6.0,9.0,"28,968,747",16.0,"5,000,000",83.0,"38,878","118,005,920",2013/7/27
13085,8.0,19.0,23.0,27.0,32.0,3.0,5.0,"98,643,241",3.0,"6,975,684",65.0,"62,063","109,057,485",2013/7/24
13084,8.0,22.0,26.0,29.0,35.0,1.0,5.0,"105,974,540",0.0,0,31.0,"139,049","109,893,917",2013/7/22
13083,26.0,29.0,30.0,32.0,35.0,4.0,10.0,"86,994,313",14.0,"5,000,000",345.0,"12,000","123,762,556",2013/7/20
13082,3.0,9.0,25.0,26.0,33.0,3.0,12.0,"171,994,313",0.0,0,30.0,"155,511","112,633,760",2013/7/17
13081,7.0,9.0,15.0,17.0,23.0,2.0,7.0,"150,300,415",1.0,"10,000,000",34.0,"209,297","115,556,938",2013/7/15
13080,6.0,21.0,23.0,27.0,31.0,4.0,6.0,"132,673,164",0.0,0,27.0,"221,780","121,739,755",2013/7/13
13079,9.0,10.0,17.0,21.0,34.0,1.0,7.0,"106,225,828",2.0,"8,780,721",81.0,"52,183","111,146,788",2013/7/10
13078,2.0,7.0,23.0,31.0,33.0,2.0,8.0,"104,883,662",2.0,"8,951,872",29.0,"150,547","110,464,206",2013/7/8
13077,24.0,26.0,30.0,32.0,35.0,6.0,12.0,"103,028,044",3.0,"7,605,661",61.0,"75,745","121,705,850",2013/7/6
13076,13.0,15.0,16.0,26.0,27.0,9.0,10.0,"106,302,568",3.0,"7,405,796",34.0,"153,561","110,287,003",2013/7/3
13075,1.0,11.0,13.0,19.0,35.0,7.0,8.0,"111,311,262",2.0,"8,098,136",28.0,"169,939","111,388,586",2013/7/1
13074,6.0,14.0,20.0,24.0,32.0,1.0,7.0,"112,228,527",3.0,"6,569,851",63.0,"63,912","124,113,767",2013/6/29
13073,3.0,5.0,23.0,27.0,31.0,2.0,6.0,"124,925,587",3.0,"7,333,431",34.0,"165,827","116,689,022",2013/6/26
13072,12.0,27.0,28.0,33.0,35.0,3.0,5.0,"131,224,965",7.0,"5,560,590",159.0,"18,887","115,290,338",2013/6/24
13071,13.0,19.0,26.0,27.0,28.0,3.0,11.0,"170,320,645",3.0,"7,929,319",77.0,"61,669","129,186,697",2013/6/22
13070,9.0,12.0,18.0,21.0,29.0,1.0,8.0,"172,138,704",1.0,"10,000,000",75.0,"58,389","113,538,678",2013/6/19
13069,6.0,12.0,13.0,16.0,30.0,7.0,12.0,"165,804,899",1.0,"10,000,000",41.0,"130,460","112,197,585",2013/6/17
13068,10.0,17.0,27.0,34.0,35.0,5.0,7.0,"151,050,094",5.0,"6,057,629",73.0,"41,475","123,220,775",2013/6/15
13067,2.0,3.0,5.0,8.0,29.0,10.0,12.0,"168,117,873",3.0,"7,144,174",17.0,"214,417","105,168,115",2013/6/12
13066,6.0,7.0,13.0,33.0,34.0,2.0,11.0,"173,469,085",1.0,"10,000,000",55.0,"73,519","108,172,336",2013/6/10
13065,9.0,28.0,31.0,34.0,35.0,2.0,9.0,"164,666,357",1.0,"10,000,000",284.0,"14,102","123,733,625",2013/6/8
13064,21.0,24.0,26.0,28.0,32.0,1.0,3.0,"159,171,307",1.0,"10,000,000",21.0,"250,446","109,225,079",2013/6/5
13063,3.0,5.0,11.0,27.0,28.0,5.0,6.0,"146,067,573",1.0,"10,000,000",25.0,"208,892","108,064,818",2013/6/3
13062,1.0,5.0,8.0,9.0,12.0,9.0,12.0,"133,663,835",5.0,"7,129,714",36.0,"184,871","123,085,059",2013/6/1
13061,1.0,14.0,18.0,21.0,32.0,5.0,10.0,"142,690,976",0.0,0,18.0,"346,026","104,825,840",2013/5/29
13060,15.0,25.0,26.0,32.0,35.0,5.0,10.0,"116,219,946",7.0,"5,477,724",57.0,"37,010","97,754,407",2013/5/27
13059,3.0,8.0,11.0,24.0,27.0,7.0,12.0,"148,773,878",0.0,0,42.0,"113,884","107,444,050",2013/5/25
13058,20.0,21.0,27.0,31.0,35.0,7.0,11.0,"125,968,561",2.0,"9,312,826",27.0,"187,922","97,868,322",2013/5/22
13057,7.0,15.0,27.0,33.0,35.0,7.0,10.0,"123,030,080",0.0,0,22.0,"170,063","95,419,334",2013/5/20
13056,11.0,22.0,30.0,32.0,35.0,3.0,4.0,"106,703,983",2.0,"8,215,874",59.0,"81,973","106,923,534",2013/5/18
13055,4.0,5.0,22.0,23.0,24.0,3.0,9.0,"107,162,071",3.0,"6,903,540",35.0,"114,786","97,894,933",2013/5/15
13054,5.0,8.0,21.0,30.0,32.0,1.0,8.0,"114,882,950",4.0,"6,929,758",23.0,"202,599","97,491,675",2013/5/13
13053,13.0,31.0,33.0,34.0,35.0,5.0,7.0,"123,304,395",8.0,"5,000,000",231.0,"12,000","107,125,902",2013/5/11
13052,1.0,2.0,10.0,29.0,31.0,1.0,10.0,"166,304,395",6.0,"6,034,952",52.0,"73,925","99,005,450",2013/5/8
13051,5.0,8.0,15.0,18.0,33.0,7.0,8.0,"189,058,365",1.0,"10,000,000",46.0,"95,987","101,017,433",2013/5/6
13050,14.0,22.0,30.0,32.0,33.0,7.0,8.0,"183,101,262",2.0,"7,415,141",56.0,"50,952","108,845,242",2013/5/4
13049,18.0,22.0,25.0,31.0,32.0,4.0,6.0,"185,855,837",1.0,"10,000,000",38.0,"88,974","90,270,660",2013/5/1
13048,10.0,11.0,23.0,32.0,33.0,1.0,4.0,"180,774,662",7.0,"5,505,453",43.0,"76,089","93,439,302",2013/4/29
13047,12.0,20.0,28.0,30.0,35.0,3.0,11.0,"228,283,036",0.0,0,25.0,"182,602","108,924,465",2013/4/27
13046,15.0,16.0,19.0,25.0,32.0,5.0,11.0,"207,466,383",0.0,0,28.0,"175,327","98,130,483",2013/4/24
13045,8.0,11.0,12.0,21.0,25.0,2.0,7.0,"186,295,531",3.0,"7,189,671",41.0,"107,688","98,754,178",2013/4/22
13044,7.0,11.0,13.0,18.0,28.0,5.0,10.0,"192,471,304",2.0,"8,372,919",29.0,"176,096","108,144,031",2013/4/20
13043,7.0,13.0,25.0,34.0,35.0,7.0,9.0,"192,316,919",2.0,"6,632,735",30.0,"96,754","100,358,246",2013/4/17
13042,2.0,6.0,22.0,23.0,33.0,1.0,6.0,"200,479,790",2.0,"9,154,000",28.0,"182,193","98,411,504",2013/4/15
13041,3.0,13.0,14.0,15.0,34.0,5.0,8.0,"198,017,788",3.0,"6,640,933",81.0,"29,727","108,882,630",2013/4/13
13040,16.0,17.0,22.0,26.0,35.0,3.0,10.0,"205,633,582",1.0,"10,000,000",12.0,"482,261","98,544,111",2013/4/10
13039,6.0,23.0,30.0,33.0,35.0,7.0,10.0,"192,846,712",0.0,0,42.0,"68,767","96,554,089",2013/4/8
13038,1.0,19.0,24.0,25.0,26.0,7.0,9.0,"180,313,811",0.0,0,28.0,"160,166","103,728,759",2013/4/6
13037,2.0,26.0,31.0,32.0,34.0,6.0,8.0,"159,171,880",1.0,"8,717,832",40.0,"56,847","93,728,141",2013/4/3
13036,8.0,12.0,32.0,33.0,35.0,3.0,5.0,"158,595,131",1.0,"9,305,077",40.0,"66,745","94,764,559",2013/4/1
13035,5.0,14.0,28.0,32.0,34.0,7.0,8.0,"157,137,514",6.0,"6,345,873",34.0,"143,178","105,886,815",2013/3/30
13034,1.0,3.0,11.0,19.0,29.0,4.0,8.0,"175,024,647",3.0,"6,840,774",23.0,"182,556","98,117,695",2013/3/27
13033,12.0,18.0,22.0,28.0,31.0,1.0,11.0,"183,084,465",0.0,0,16.0,"359,497","94,424,531",2013/3/25
13032,12.0,27.0,28.0,33.0,35.0,1.0,8.0,"159,896,906",1.0,"10,000,000",35.0,"108,929","101,795,038",2013/3/23
13031,12.0,17.0,18.0,26.0,32.0,10.0,11.0,"152,903,939",1.0,"10,000,000",23.0,"200,474","92,857,755",2013/3/20
13030,3.0,5.0,9.0,10.0,28.0,5.0,7.0,"142,906,622",0.0,0,24.0,"169,964","92,399,963",2013/3/18
13029,5.0,7.0,17.0,25.0,26.0,4.0,10.0,"124,168,043",1.0,"10,000,000",50.0,"74,024","100,525,965",2013/3/16
